id,geom
building_892311,POINT(9.421091162251656 42.62763696485609)
building_894675,POINT(9.496548102371186 42.34584629961344)
building_894848,POINT(9.371632202397377 42.21878329959652)
building_895152,POINT(9.002225702508854 42.57495469965586)
building_896212,POINT(8.893288002536478 42.56052899965578)
building_897364,POINT(9.419545997380371 42.112818774579665)
building_897508,POINT(9.48359445206135 42.78555511252168)
building_900142,POINT(8.866178967381959 42.58926723262549)
building_901349,POINT(9.401710002395577 42.349257999615574)
building_901404,POINT(9.496280202371262 42.34601829961346)
building_905480,POINT(9.169742002450313 42.245320999603976)
building_905580,POINT(8.900978802533034 42.52992169965115)
building_905929,POINT(9.518824002369549 42.43672599962652)
building_909236,POINT(8.836149002552146 42.57742499965929)
building_909516,POINT(9.371519069064046 42.21835144959647)
building_910834,POINT(9.364589362407047 42.392817979622684)
building_968341,POINT(9.423147250758454 42.31696717553812)
building_968437,POINT(9.182112002447404 42.25104399960462)
building_968526,POINT(9.364434491295986 42.39300557740048)
building_969675,POINT(8.898908119203902 42.60781194966256)
building_970750,POINT(9.529543312450558 42.367079868735544)
building_972168,POINT(9.522960402368872 42.44537819962769)
building_972248,POINT(9.419972305955879 42.626876089560895)
building_972371,POINT(9.38092100238353 41.96549499955763)
building_974440,POINT(8.901230002533008 42.53078639965126)
building_976836,POINT(8.905047112534756 42.58903874965969)
building_978960,POINT(9.351649485749729 42.526351182975844)
building_979030,POINT(9.417269302391615 42.34961877961535)
building_979163,POINT(9.525984002366739 42.41466199962315)
building_980362,POINT(9.18200600244742 42.25081999960459)
building_983195,POINT(9.283254135755405 42.26461505960488)
building_983241,POINT(9.367060001681049 42.216830261425095)
building_983981,POINT(9.182208502447367 42.25091089960459)
building_985083,POINT(9.377657255195723 42.689639494876836)
building_986254,POINT(9.377602879131757 42.6895865768637)
building_987965,POINT(9.367132926539378 42.217109061584715)
building_989811,POINT(8.970157602520075 42.637089099665495)
building_989832,POINT(9.377792081133665 42.68969877617)
building_991063,POINT(9.377810012225487 42.68976494597304)
building_991127,POINT(9.182498702447294 42.25087619960458)
building_991352,POINT(8.894732377536117 42.5610152746558)
building_992752,POINT(9.282978259565 42.264627828176316)
building_993695,POINT(8.894800977536109 42.56103491465581)
building_994957,POINT(8.895175482536008 42.56109406965579)
building_1081968,POINT(9.426434102403189 42.66021669966056)
building_1082988,POINT(9.183100402447177 42.25170599960468)
building_1084146,POINT(8.903832102532284 42.52982349965107)
building_1084419,POINT(9.412751002387441 42.23136999959772)
building_1085211,POINT(8.836095702552146 42.57705589965926)
building_1086279,POINT(9.183262602447138 42.25181569960472)
building_1086365,POINT(9.245454202427608 42.17397699959188)
building_1086609,POINT(8.861242002547023 42.60724099966319)
building_1087335,POINT(8.835815002552193 42.57649899965917)
building_1087543,POINT(9.245523002427609 42.1742158995919)
building_1088577,POINT(9.18339400244712 42.25200199960474)
building_1092088,POINT(9.183441292815353 42.25201426984737)
building_1092282,POINT(9.416683202400584 42.54611259964429)
building_1093385,POINT(8.83580300255215 42.57561799965904)
building_1093656,POINT(9.302568002408321 42.07151799957526)
building_1094560,POINT(9.41659318990061 42.546124099644246)
building_1095594,POINT(9.246173602427426 42.17386459959185)
building_1096816,POINT(9.202960002451785 42.463248999635894)
building_1097894,POINT(8.860530002547234 42.607786999663254)
building_1100536,POINT(9.366953802398463 42.216330899596244)
building_1101169,POINT(9.08831200249 42.649784999665144)
building_1101182,POINT(9.51062890237328 42.47369439963206)
building_1132308,POINT(9.385450189908212 42.537434307976866)
building_1132569,POINT(8.833775002552578 42.57348599965876)
building_1134439,POINT(9.183000502447218 42.252021499604716)
building_1136643,POINT(9.437478002399159 42.63344699965657)
building_1138071,POINT(9.292693602418424 42.2376525996007)
building_1139824,POINT(9.41018800238811 42.231672999597805)
building_1140985,POINT(8.850428602549925 42.60900009966364)
building_1141036,POINT(9.351822002425628 42.732052999672156)
building_1142150,POINT(9.516434502370707 42.449032499628366)
building_1142264,POINT(9.28009800242882 42.394982999624425)
building_1142377,POINT(9.521318921294021 42.4380291076681)
building_1144349,POINT(9.417618942400345 42.545977359644255)
building_1145126,POINT(9.346302202416593 42.50019982630546)
building_1146150,POINT(9.299498002408995 42.06910299957495)
building_1146319,POINT(9.411119177387874 42.231741899597786)
building_1147610,POINT(9.292461502418481 42.23756789960069)
building_1148547,POINT(9.417477552400381 42.54604842464426)
building_1149593,POINT(9.417487222400375 42.54612365964425)
building_1150636,POINT(9.41754500240037 42.54624399964428)
building_1152414,POINT(8.928828402530492 42.62994349966523)
building_1152714,POINT(9.41764300240036 42.54657299964431)
building_1152794,POINT(9.441561471583817 42.592540543677714)
building_1153514,POINT(8.894257002536117 42.55826499965542)
building_1153736,POINT(8.928871796660626 42.62911084373515)
building_1154517,POINT(8.916903329804835 42.59831706329719)
building_1154935,POINT(9.171601931852083 42.24212744164802)
building_1155563,POINT(9.29301015241837 42.23814044234269)
building_1155910,POINT(8.92669480001326 42.63008778668531)
building_1238100,POINT(9.246950002427205 42.17346029959178)
building_1240025,POINT(9.350395702412174 42.425889099627824)
building_1240137,POINT(8.93396049173026 42.63336846958792)
building_1241967,POINT(9.430016002401116 42.634447999656814)
building_1242270,POINT(9.423780120981059 42.27141112121274)
building_1243935,POINT(9.509429002357619 42.11549699957861)
building_1246953,POINT(9.002381477496794 42.31768442461781)
building_1248940,POINT(9.455064673943669 42.48413445835122)
building_1248945,POINT(9.447620302410522 42.946716199700624)
building_1249678,POINT(9.381579602409193 42.537276399643616)
building_1249765,POINT(8.894673102536132 42.560904945809604)
building_1250604,POINT(9.3762305023981 42.260751099602786)
