"id","polygon"
commune_33105,"MULTIPOLYGON(((-0.135192266716436 44.65519325282603,-0.137620894605032 44.653629630934596,-0.13903683170921 44.651608178654335,-0.140970050161256 44.65078473526393,-0.146659403311861 44.65100046866052,-0.153915568445091 44.6501404941928,-0.158472425627588 44.64884182033367,-0.162706135528578 44.649974066394066,-0.17021869930216 44.65318268724184,-0.168738367353473 44.65525236700965,-0.165209069208704 44.65781497845937,-0.166381195765223 44.65939870993344,-0.166773274883394 44.661702146791846,-0.166485093926951 44.662886202870915,-0.165493007868394 44.6634516017724,-0.165571284662108 44.66590007907937,-0.168543352750394 44.666035708970405,-0.171542555876031 44.66788599061229,-0.170650955637242 44.67001269549175,-0.167707869856167 44.669363615631596,-0.166727095681117 44.6706035503499,-0.16283241013786 44.670815910455886,-0.165144457079592 44.67908584263914,-0.165376021030784 44.680936186336844,-0.164377378954282 44.68282893711583,-0.166643310814624 44.68633658593317,-0.164196051506592 44.68620929005627,-0.164116350183059 44.68575746274682,-0.158994437087158 44.684419888139196,-0.151233285434112 44.68326271557682,-0.145562331051168 44.680586879442146,-0.146112093536284 44.67987117107546,-0.143188511989821 44.678941567229636,-0.141961691263976 44.679156620311225,-0.141668803754684 44.680380379530504,-0.139274510134946 44.67961133291853,-0.13834320728462 44.68025764203494,-0.138570151040004 44.674360522243674,-0.136247237993979 44.668950206709816,-0.136720213950718 44.66851062594425,-0.133550505478449 44.66661560979426,-0.138239394206564 44.66380311634862,-0.141987727729003 44.66262720750463,-0.142530860715922 44.6585140835165,-0.141905386567894 44.657326338225175,-0.139962187423397 44.65727251783795,-0.138171493579756 44.65599079892426,-0.135192266716436 44.65519325282603)))"
commune_33379,"MULTIPOLYGON(((-0.122294595296579 44.69794409161583,-0.121312612418268 44.697685281425926,-0.120609355716175 44.694934574465215,-0.1197654758589 44.69479619384116,-0.118909690041915 44.693690481388856,-0.119435069875107 44.69218453535199,-0.123686647571485 44.691501464195476,-0.12285140104738 44.68933203663669,-0.126528414899779 44.688155106538545,-0.131119383955375 44.68842620869296,-0.131840003831827 44.68734894801073,-0.133797004106504 44.68799540301416,-0.133963093674223 44.685783266806595,-0.135783604466374 44.685408222042824,-0.135285992359512 44.683140113059736,-0.136605197805226 44.68158904916084,-0.136523279422224 44.68050387507884,-0.139274510134946 44.67961133291853,-0.141668803754684 44.680380379530504,-0.141961691263976 44.679156620311225,-0.143188511989821 44.678941567229636,-0.146112093536284 44.67987117107546,-0.145562331051168 44.680586879442146,-0.149324077795835 44.68250078162576,-0.154692514652747 44.68409845750699,-0.155054143172404 44.687441672148815,-0.153295364682907 44.68972990522867,-0.155997026079159 44.69015743123213,-0.156483480040776 44.69207530611041,-0.155334576433232 44.69366231011093,-0.155754270590452 44.696957929995776,-0.157252786720212 44.69669353355157,-0.157236952992285 44.69762742798645,-0.158162645746567 44.69782536133677,-0.156576012517896 44.69965012379659,-0.154981425340534 44.699328891235346,-0.153160383473562 44.701369318092446,-0.154821270097078 44.70289513667303,-0.149553158149935 44.70908284134082,-0.14811308493249 44.70723620707474,-0.14470738627757 44.7063644554814,-0.142996866715526 44.70403710471521,-0.138584776248282 44.7030333747009,-0.137703555639072 44.70227359426119,-0.136340165428182 44.702677148908414,-0.132782495743504 44.70135885374832,-0.13137765761642 44.70190317459158,-0.129080122865286 44.701729401962865,-0.126109008327644 44.69961765523789,-0.122294595296579 44.69794409161583)))"
commune_33189,"MULTIPOLYGON(((-0.198121129934558 44.683089305577624,-0.196888237681275 44.68268434410307,-0.196557334222033 44.68426348337776,-0.192387827926093 44.68405501598421,-0.192229777390723 44.68135652408517,-0.189690795248362 44.68090086980698,-0.18902884807246 44.67904674489803,-0.180854804749948 44.68005877742995,-0.17934554327128 44.677797383091956,-0.178015829636495 44.67379276964098,-0.169760489987597 44.67254210914406,-0.171542555876031 44.66788599061229,-0.168543352750394 44.666035708970405,-0.165571284662108 44.66590007907937,-0.165493007868394 44.6634516017724,-0.166485093926951 44.662886202870915,-0.166773274883394 44.661702146791846,-0.166381195765223 44.65939870993344,-0.165209069208704 44.65781497845937,-0.168738367353473 44.65525236700965,-0.17021869930216 44.65318268724184,-0.162706135528578 44.649974066394066,-0.164819591996753 44.648344055767055,-0.165428255496554 44.648506828678855,-0.165853865144949 44.64529971938678,-0.17399739480735 44.645982519725315,-0.174865314257085 44.64530347350799,-0.176259099102827 44.64519946526676,-0.177232191529719 44.64417049353753,-0.181400696144133 44.64285047524292,-0.182454206454327 44.64905687657079,-0.189842499795152 44.653284104529895,-0.200243710875143 44.657618334603356,-0.201818974407595 44.6597694024404,-0.202583606951429 44.65962922604285,-0.203548363488161 44.66049959156291,-0.203025532460956 44.664226021332524,-0.203699454762092 44.66455429167271,-0.202744557287231 44.666589416892236,-0.202726673166148 44.66865056160389,-0.200730085785478 44.67093207502844,-0.199499876819656 44.67054779737592,-0.197965343888563 44.67260865538007,-0.197468216097588 44.67341592340071,-0.199979880108111 44.674839874191775,-0.196037270047226 44.67823898032443,-0.198539195310637 44.680844489805594,-0.199608747368845 44.68117576779871,-0.198121129934558 44.683089305577624)))"
commune_33131,"MULTIPOLYGON(((-0.192618425344306 44.684134858777156,-0.193776083898698 44.68664231618207,-0.191311964021006 44.69196817283209,-0.188558738069771 44.69304588433624,-0.181330886328645 44.69244123391117,-0.178497184461608 44.69272360506127,-0.176144500992978 44.695666305160174,-0.173813965824181 44.696250362277766,-0.173804425279814 44.697066954459714,-0.170397172854371 44.69784670180114,-0.163260515288402 44.696803057987786,-0.160998851304458 44.70129344781559,-0.156576012517896 44.69965012379659,-0.158162645746567 44.69782536133677,-0.157236952992285 44.69762742798645,-0.157252786720212 44.69669353355157,-0.155754270590452 44.696957929995776,-0.155334576433232 44.69366231011093,-0.156483480040776 44.69207530611041,-0.155997026079159 44.69015743123213,-0.153295364682907 44.68972990522867,-0.155054143172404 44.687441672148815,-0.154692514652747 44.68409845750699,-0.158994437087158 44.684419888139196,-0.164116350183059 44.68575746274682,-0.164196051506592 44.68620929005627,-0.166643310814624 44.68633658593317,-0.164377378954282 44.68282893711583,-0.165376021030784 44.680936186336844,-0.165144457079592 44.67908584263914,-0.16283241013786 44.670815910455886,-0.166727095681117 44.6706035503499,-0.167707869856167 44.669363615631596,-0.170650955637242 44.67001269549175,-0.169760489987597 44.67254210914406,-0.178189448159445 44.673915723968754,-0.17934554327128 44.677797383091956,-0.180854804749948 44.68005877742995,-0.18902884807246 44.67904674489803,-0.189690795248362 44.68090086980698,-0.192229777390723 44.68135652408517,-0.192618425344306 44.684134858777156)))"
commune_33464,"MULTIPOLYGON(((-0.234833945952151 44.68161632656873,-0.230316535678117 44.68379729549587,-0.226487802289098 44.682133098387716,-0.226235988752617 44.68263150619547,-0.22511480090972 44.68246056724902,-0.224797081687384 44.68306541273972,-0.220115667688959 44.68212235330914,-0.219072064925469 44.68257891536229,-0.216755232184168 44.682126419149704,-0.214528113455512 44.68251463050856,-0.21351869489422 44.68476589392712,-0.212898999434878 44.684795607380345,-0.208252158735119 44.68470161115121,-0.202029759240898 44.68301948310464,-0.198121129934558 44.683089305577624,-0.199608747368845 44.68117576779871,-0.198539195310637 44.680844489805594,-0.196037270047226 44.67823898032443,-0.199979880108111 44.674839874191775,-0.197468216097588 44.67341592340071,-0.199499876819656 44.67054779737592,-0.200730085785478 44.67093207502844,-0.202366743108732 44.66944847404177,-0.203699454762092 44.66455429167271,-0.203025532460956 44.664226021332524,-0.203548363488161 44.66049959156291,-0.202583606951429 44.65962922604285,-0.205389249596067 44.657464782192754,-0.207923880823325 44.65781565368983,-0.209538800194708 44.65596044826351,-0.217563111242397 44.65893666267666,-0.225343183408941 44.65245148362102,-0.232746499523371 44.65814960111903,-0.233767923163358 44.66017498004152,-0.239496915575493 44.66098670743185,-0.239683619543423 44.661818296643425,-0.242491046197848 44.661592744679545,-0.243631353284408 44.662627928011595,-0.242467544897194 44.66447404061666,-0.244043877853709 44.66488012832075,-0.24159599579984 44.66896422195539,-0.242601131280241 44.669425820114654,-0.240006384052355 44.67506666925061,-0.238636236935263 44.67565913352777,-0.239270458527424 44.67643257254447,-0.236576267184851 44.678948747728086,-0.234833945952151 44.68161632656873)))"
commune_33102,"MULTIPOLYGON(((-0.113922779540463 44.57985783088314,-0.119979076275001 44.57191260621931,-0.12165634303436 44.57069937221252,-0.123738427101695 44.5701746939522,-0.128054295693155 44.57088587738862,-0.13055149854969 44.572618801306206,-0.134456875122229 44.577415493473985,-0.137848400177397 44.577812890471314,-0.137351741788338 44.57937664760632,-0.135839200074794 44.58094402928661,-0.130542008666561 44.582191691717426,-0.131931012133474 44.586955301581376,-0.131804066936584 44.588347276134996,-0.12990122079012 44.59145366127457,-0.129335534878914 44.597778200439,-0.13153011089024 44.59878544554412,-0.129436610306226 44.60005386437258,-0.125044267833506 44.59843575999212,-0.125488551920164 44.59987643528023,-0.124820906015208 44.60139091490701,-0.120947822508692 44.60309329994026,-0.116130987420719 44.603765347394734,-0.114550498074762 44.60535775918819,-0.109377961749828 44.606079174765966,-0.109415727371764 44.60111566542812,-0.106336559977193 44.59761921893431,-0.105502733087074 44.595209203667096,-0.1036808078272 44.5946153353293,-0.101206453180645 44.58988370089424,-0.096568785080894 44.58822185314336,-0.094844209276705 44.586340379734615,-0.093467590392837 44.58585910680384,-0.094917541918208 44.58388596773881,-0.10155907702371 44.58540602131263,-0.108685409350341 44.58571918890552,-0.108571563364526 44.58401960671304,-0.117680985333962 44.58312673947096,-0.113922779540463 44.57985783088314)))"
commune_33215,"MULTIPOLYGON(((-0.240757095440727 44.69383768284137,-0.250880135717421 44.69203775215905,-0.251012097813964 44.691676158434,-0.258237179399087 44.69287195455141,-0.258861201094795 44.69394114543805,-0.258276913810626 44.69591544023092,-0.258646722456227 44.698135557373185,-0.260568303797397 44.69940169661266,-0.259242848640393 44.7013617956912,-0.26025962905578 44.70268793094587,-0.260749717705716 44.70519374573787,-0.261770552506889 44.705606980990304,-0.260880190253952 44.70740199729159,-0.261025986846633 44.7105505046438,-0.258412303007054 44.71075904348115,-0.252691329834842 44.7099388773465,-0.252221724213966 44.71132408408862,-0.239145867297405 44.71461614677082,-0.23900821904146 44.71393717933514,-0.233377108825648 44.711689729665345,-0.234249028581634 44.70988738897398,-0.229425126401112 44.707868457234554,-0.230334203384598 44.707460783619204,-0.229859053169286 44.70704125048228,-0.230316844279229 44.70629984543843,-0.231525634050544 44.70576537537833,-0.231437650861479 44.704937182610415,-0.233831336926316 44.70292640884238,-0.231233151742951 44.7011551713036,-0.235846804534238 44.69763603020031,-0.2383683704123 44.69956888401756,-0.239213265517847 44.698290799934554,-0.24130931325144 44.69840422081858,-0.240757095440727 44.69383768284137)))"
commune_33152,"MULTIPOLYGON(((-0.275924494058221 44.660440596972805,-0.270623593897784 44.659597356391316,-0.267940173638129 44.659759593351126,-0.264397417176152 44.657707144563226,-0.260258345680598 44.65644887367962,-0.252450773940087 44.65719691515395,-0.246574767952449 44.65543058139733,-0.245763493965643 44.654276750077045,-0.239839608624664 44.65175641862898,-0.239625218520718 44.64866496462436,-0.2380622082467 44.6469888934382,-0.238250272867762 44.64532008966167,-0.236317570476146 44.64379719101983,-0.236383510560789 44.641737320478484,-0.239766200068266 44.64088857597662,-0.241165806864685 44.64001139345051,-0.242055545637627 44.637226359713765,-0.243992080165234 44.63765519352629,-0.245779864245193 44.63887495951426,-0.251289998043993 44.63995193432849,-0.258007443972723 44.64311229593234,-0.259418460630117 44.64483582846582,-0.26232366373983 44.64631433075844,-0.268376401555863 44.64808809906327,-0.27534337199849 44.64923166723632,-0.274886220226733 44.652180816351986,-0.276462846785834 44.65215933215086,-0.275445063390835 44.65412854246219,-0.276034730105843 44.65430479674407,-0.275442946057535 44.656523588769765,-0.275924494058221 44.660440596972805)))"
commune_33156,"MULTIPOLYGON(((-0.258237179399087 44.69287195455141,-0.256962843558678 44.69270133359623,-0.257832895527067 44.68481675679043,-0.262131166027122 44.67976314495563,-0.260607994051789 44.67727520950659,-0.262873739086354 44.676145155947026,-0.265083507022942 44.672962315267824,-0.267826857101968 44.67369133516665,-0.269511093265958 44.672685544160686,-0.272372208473037 44.6722459112269,-0.274287742264673 44.66866159874158,-0.277717909070045 44.66806711009489,-0.280281910228466 44.66894800501565,-0.282412757857663 44.66813690386655,-0.28323100307623 44.66711965128204,-0.283425107395045 44.66470987444957,-0.284492016247483 44.664233970166656,-0.288431065514344 44.667193109030926,-0.289791364083735 44.66914579135052,-0.296274158084237 44.67380767713556,-0.291088621802826 44.67719151015072,-0.280707946666887 44.687597169903576,-0.274756339463327 44.68953147531359,-0.268983421013964 44.69243961876552,-0.258039021054462 44.69222002246285,-0.258237179399087 44.69287195455141)))"
commune_33549,"MULTIPOLYGON(((-0.34328386519116 44.683317754085785,-0.350329224327478 44.68461391588523,-0.349982431421604 44.68642750640289,-0.358205049774878 44.68900583406588,-0.35441732884819 44.690795890814606,-0.355162873259906 44.69219881883648,-0.350593129965185 44.6939295497725,-0.346905164595602 44.69432592491566,-0.343762564680378 44.69584377546085,-0.341192655720322 44.69573218498345,-0.339051695536545 44.696270793618446,-0.33621315585793 44.695783329706074,-0.334652472554513 44.69620162850265,-0.331132954076756 44.69588323763645,-0.326801376359032 44.69486288225691,-0.32523804190693 44.69395382941096,-0.325268420551318 44.69292838394403,-0.323811143875979 44.692188232930036,-0.324257813297307 44.690639367382495,-0.328998198024736 44.68633922172537,-0.333182419022784 44.686566448788014,-0.333572957485381 44.684842618457765,-0.336005917267024 44.68358975046065,-0.3374851003989 44.68403982690648,-0.340286710010377 44.68368042989884,-0.340786496430071 44.68444027244086,-0.34328386519116 44.683317754085785)))"
commune_33327,"MULTIPOLYGON(((-0.339651407082546 44.65204008843621,-0.33606572167128 44.64985511198581,-0.333564280532987 44.64751569429471,-0.33281307449589 44.64224275006122,-0.334358489800696 44.64203935647758,-0.336136840848535 44.63995107828545,-0.338485173126115 44.63892233484222,-0.339253430220311 44.638661244316715,-0.339898993932805 44.63941756228763,-0.343961682121796 44.63748446689093,-0.345719873110733 44.63583004977225,-0.35012268178093 44.636462596379864,-0.356614168297877 44.63342904337424,-0.360890658486746 44.62993444361538,-0.360923280696517 44.63060836010148,-0.372583793034675 44.6360606228795,-0.375973730619062 44.63823327868111,-0.380973411151622 44.64022144839141,-0.382335838118482 44.643427308013806,-0.37943383990277 44.646432008268654,-0.379898357642539 44.64691611158208,-0.378438681841613 44.64802312203117,-0.373341018796995 44.65587593472703,-0.370221029274042 44.658484234992656,-0.368401677588062 44.66154392256046,-0.369739761574042 44.66185638080385,-0.369667582466055 44.66292908125672,-0.367312883598112 44.66586539319054,-0.363558779550699 44.66372691496563,-0.361421271607256 44.66400367058158,-0.358635019166576 44.65941528538325,-0.355955060350594 44.65726016216179,-0.34685302910156 44.65531129017945,-0.339651407082546 44.65204008843621)))"
commune_33515,"MULTIPOLYGON(((-0.316475297132841 44.69346985726454,-0.31530398642104 44.69552428223695,-0.311884098150654 44.6989787194185,-0.308128717778492 44.705695969331074,-0.30215186363006 44.70786406320197,-0.299254626521953 44.70956881111959,-0.298661925746115 44.71042988719379,-0.299008948051282 44.71193064951337,-0.294693931289016 44.712044774701766,-0.292175878411683 44.714017371456,-0.288129545718583 44.714990976571855,-0.284271288490188 44.713213285024736,-0.279954591161397 44.712801558905944,-0.27564236153915 44.710316180998234,-0.274634696048127 44.70900341480033,-0.271629486519691 44.708800353801465,-0.270594118987724 44.707552349538155,-0.261089744240095 44.70552342444047,-0.259242848640393 44.7013617956912,-0.260568303797397 44.69940169661266,-0.258646722456227 44.698135557373185,-0.258276913810626 44.69591544023092,-0.258861201094795 44.69394114543805,-0.258003885468734 44.692289537064255,-0.268983421013964 44.69243961876552,-0.274756339463327 44.68953147531359,-0.280707946666887 44.687597169903576,-0.291088621802826 44.67719151015072,-0.296274158084237 44.67380767713556,-0.301810235006901 44.67695125686978,-0.302056821128245 44.67788280760985,-0.304009108532882 44.67917160381559,-0.304665192246343 44.68036574432015,-0.30443687788581 44.68433006574832,-0.305523398837382 44.68566903426963,-0.308295651087331 44.68719187272926,-0.309573356180472 44.687160862912705,-0.311356704896589 44.69050815473138,-0.316475297132841 44.69346985726454)))"
commune_33355,"MULTIPOLYGON(((-0.347208243912753 44.684147920302316,-0.34328386519116 44.683317754085785,-0.341049732012611 44.67921322246472,-0.336286339518832 44.677366510546776,-0.336695634401398 44.676686460454604,-0.334979057056372 44.675209997363,-0.334564315077231 44.67375103565505,-0.333798097950416 44.67390569290708,-0.331407968092004 44.67237559409622,-0.329120654144966 44.67179208999452,-0.324835937704596 44.674912563000476,-0.321903112785789 44.67426180851215,-0.321285752793398 44.67582749692816,-0.318461021209611 44.67527522614817,-0.31682479860885 44.675754119759745,-0.312242996061759 44.6753219515146,-0.309940068636812 44.67558822969206,-0.308184647017874 44.676403956211026,-0.305181477386912 44.67638110827161,-0.302020703226861 44.67711617642953,-0.29830097280869 44.674821320079424,-0.297713643118355 44.67492713813832,-0.288846291507 44.66809803772545,-0.290708710679208 44.66716860706954,-0.292162625062511 44.66460867593261,-0.2956117458122 44.66529436358723,-0.29606322126892 44.66330037743938,-0.298502792060915 44.662831165846406,-0.300123035809876 44.66357035002275,-0.303395402678503 44.663997059032,-0.308847560018955 44.66683910536024,-0.31467642006 44.66776925462319,-0.320619628414851 44.667380102658775,-0.32222123594959 44.661781390278854,-0.323192351422055 44.66148549121695,-0.324240719051496 44.66014562123982,-0.325513178931002 44.6591594297574,-0.327591918217621 44.658957222706285,-0.332750212922063 44.65662756620872,-0.339651407082546 44.65204008843621,-0.34685302910156 44.65531129017945,-0.355955060350594 44.65726016216179,-0.358635019166576 44.65941528538325,-0.361421271607256 44.66400367058158,-0.363558779550699 44.66372691496563,-0.369855211512206 44.66756310653358,-0.370263979350508 44.66962497524984,-0.369163591722409 44.671114678718574,-0.369296212378675 44.672866878337125,-0.36841624063254 44.67354607868682,-0.370893588885866 44.67856091226624,-0.369127393856629 44.67867780361831,-0.362344696741569 44.67532577348847,-0.361246144609807 44.67604760240418,-0.361780824857265 44.676372866897154,-0.358227420766039 44.677586460795354,-0.357152694386355 44.6784976542268,-0.347609644082042 44.68119100763337,-0.347208243912753 44.684147920302316)))"
commune_33308,"MULTIPOLYGON(((-0.275924494058221 44.660440596972805,-0.275442946057535 44.656523588769765,-0.276034730105843 44.65430479674407,-0.275445063390835 44.65412854246219,-0.276462846785834 44.65215933215086,-0.274886220226733 44.652180816351986,-0.27534337199849 44.64923166723632,-0.28310496137841 44.64791207158947,-0.291081985888487 44.64911926614562,-0.294730004881395 44.64918631033693,-0.2991862632553 44.65091949941031,-0.300411118799993 44.652822917777044,-0.301639137378278 44.65355125065676,-0.301080434165973 44.65707125297031,-0.300643497099493 44.656099439213584,-0.299712717146874 44.65579112669895,-0.29774776767073 44.65653455644513,-0.295763087150084 44.658149860914435,-0.292337028518925 44.658110464378105,-0.291703044800009 44.659424158109196,-0.29267680472155 44.661828019367256,-0.292103720172123 44.66336336517476,-0.288615432702133 44.66349599623066,-0.287143613972381 44.664366927624,-0.283956612717714 44.664232751598256,-0.283818068922035 44.66363225857842,-0.279763765801582 44.661417056841344,-0.275924494058221 44.660440596972805)))"
commune_33040,"MULTIPOLYGON(((-0.328867640981612 44.63692279728621,-0.332641298757063 44.64083234852275,-0.333564280532987 44.64751569429471,-0.33606572167128 44.64985511198581,-0.339651407082546 44.65204008843621,-0.332750212922063 44.65662756620872,-0.327591918217621 44.658957222706285,-0.325513178931002 44.6591594297574,-0.32222123594959 44.661781390278854,-0.320983469551383 44.65905408739228,-0.319067443746603 44.65811864126513,-0.312363655212044 44.65083903780664,-0.314275170569987 44.650631271268296,-0.316212392421612 44.64903776366113,-0.31895281130055 44.64820313406748,-0.3184028930808 44.6467959599953,-0.315994606722334 44.645616649705126,-0.316213291024068 44.64450718826794,-0.318526645816083 44.64261851602454,-0.319899023697474 44.643033244679565,-0.321456657653454 44.642158373133604,-0.319252419720876 44.64111988154211,-0.320620224372344 44.640665210757334,-0.320701761907878 44.640142847452125,-0.318205787736334 44.63916356239772,-0.318135646940854 44.63855114382744,-0.319130637630786 44.638259961298544,-0.322036761071383 44.63878988204031,-0.328867640981612 44.63692279728621)))"
commune_33241,"MULTIPOLYGON(((-0.374612808908298 44.684837226071586,-0.377946936994304 44.68695578741557,-0.382260189465771 44.687979213937545,-0.397817260584107 44.68636344769356,-0.401900861209194 44.686548823566376,-0.404535122620465 44.6878951540235,-0.405032033746864 44.690074990990944,-0.40343218564081 44.69213372286433,-0.388366889095673 44.69069481809459,-0.384146293028786 44.692373921549,-0.378997135854367 44.695740165975224,-0.37520188081987 44.69942440641976,-0.373354708536352 44.69906532767552,-0.372827657245186 44.70015822067344,-0.36831037294125 44.70097346180774,-0.366562937114358 44.69921902427255,-0.364316017938093 44.69806817386484,-0.358652487324924 44.69754278820854,-0.358032568673724 44.69663887749458,-0.360931921525857 44.694924351792494,-0.363445129565039 44.690703807434865,-0.371355736035057 44.685815118839145,-0.374612808908298 44.684837226071586)))"
commune_33098,"MULTIPOLYGON(((-0.34328386519116 44.683317754085785,-0.340786496430071 44.68444027244086,-0.340286710010377 44.68368042989884,-0.3374851003989 44.68403982690648,-0.336005917267024 44.68358975046065,-0.333572957485381 44.684842618457765,-0.333182419022784 44.686566448788014,-0.328998198024736 44.68633922172537,-0.324336493733849 44.69051715914103,-0.320557721246266 44.691000087413585,-0.320256548344775 44.69191200970133,-0.318674815237549 44.69141611761524,-0.318242643149232 44.692270689665925,-0.31756766025174 44.69232787686974,-0.317650280312763 44.69387976253783,-0.315688405989629 44.69336458853801,-0.311356704896589 44.69050815473138,-0.309573356180472 44.687160862912705,-0.307090751058608 44.68672059573337,-0.304933863125277 44.685050492550566,-0.30438859052483 44.683937740266906,-0.304665192246343 44.68036574432015,-0.304009108532882 44.67917160381559,-0.302056821128245 44.67788280760985,-0.30204782583411 44.67697570126693,-0.308184647017874 44.676403956211026,-0.309940068636812 44.67558822969206,-0.312242996061759 44.6753219515146,-0.31682479860885 44.675754119759745,-0.318461021209611 44.67527522614817,-0.321285752793398 44.67582749692816,-0.321903112785789 44.67426180851215,-0.324835937704596 44.674912563000476,-0.329120654144966 44.67179208999452,-0.331476586236344 44.67240416381157,-0.333798097950416 44.67390569290708,-0.334564315077231 44.67375103565505,-0.334979057056372 44.675209997363,-0.336695634401398 44.676686460454604,-0.336286339518832 44.677366510546776,-0.341049732012611 44.67921322246472,-0.34328386519116 44.683317754085785)))"
commune_33007,"MULTIPOLYGON(((-0.374612808908298 44.684837226071586,-0.373686930738254 44.683803967457806,-0.374821945840472 44.68322687914942,-0.377661927304593 44.67753171724542,-0.376749021495618 44.67692431469226,-0.377339866870934 44.67609978642774,-0.379272782639965 44.67695266218673,-0.381371983337512 44.67600992587551,-0.387732921823743 44.67079880224495,-0.403668561911434 44.66052610401305,-0.405074549739654 44.66177050275649,-0.426540992440653 44.64895843822844,-0.42883617549825 44.647842873907486,-0.431247408847842 44.649131450721995,-0.418353924408346 44.67220123554946,-0.408101141558167 44.67744228386949,-0.400563543109764 44.682895360433186,-0.399030410887532 44.68404995552466,-0.399384797766758 44.686279242364236,-0.382260189465771 44.687979213937545,-0.377946936994304 44.68695578741557,-0.374612808908298 44.684837226071586)))"
commune_33552,"MULTIPOLYGON(((-0.370893588885866 44.67856091226624,-0.36841624063254 44.67354607868682,-0.369296212378675 44.672866878337125,-0.369163591722409 44.671114678718574,-0.370263979350508 44.66962497524984,-0.369855211512206 44.66756310653358,-0.367312883598112 44.66586539319054,-0.369688214270642 44.66285185943095,-0.369739761574042 44.66185638080385,-0.368401677588062 44.66154392256046,-0.370221029274042 44.658484234992656,-0.373341018796995 44.65587593472703,-0.378438681841613 44.64802312203117,-0.379898357642539 44.64691611158208,-0.37943383990277 44.646432008268654,-0.382335838118482 44.643427308013806,-0.381257286479077 44.64091381506527,-0.406116084290843 44.62917962652044,-0.407058338506391 44.62923618467012,-0.422027239549789 44.63655835628233,-0.426240839642437 44.64192731515913,-0.42883617549825 44.647842873907486,-0.405074549739654 44.66177050275649,-0.403668561911434 44.66052610401305,-0.387732921823743 44.67079880224495,-0.381371983337512 44.67600992587551,-0.379272782639965 44.67695266218673,-0.377339866870934 44.67609978642774,-0.376749021495618 44.67692431469226,-0.377661927304593 44.67753171724542,-0.374645116352982 44.68350080323642,-0.373686930738254 44.683803967457806,-0.370893588885866 44.67856091226624)))"
commune_33334,"MULTIPOLYGON(((-0.412717900396036 44.707395735003196,-0.407766699617725 44.70709865689867,-0.398671491187424 44.704007270746715,-0.395755441724016 44.702209850345234,-0.395526933980132 44.700328114009785,-0.397000267824735 44.69708571420619,-0.40343218564081 44.69213372286433,-0.405082020614285 44.68985718320308,-0.404300896867799 44.68763563079425,-0.401900861209194 44.686548823566376,-0.399384797766758 44.686279242364236,-0.399030410887532 44.68404995552466,-0.408101141558167 44.67744228386949,-0.418353924408346 44.67220123554946,-0.431247408847842 44.649131450721995,-0.441704953800087 44.654694321902234,-0.457206395091601 44.66867301695476,-0.441039323164996 44.684922808670926,-0.43644343320804 44.68783127100292,-0.438386088872692 44.68952451819942,-0.434919361754659 44.69473535637922,-0.435370480243591 44.69496465646368,-0.434409131605816 44.69788535551208,-0.433089215553514 44.69832642531449,-0.433738137225761 44.699975196810556,-0.435236607850316 44.70092714554512,-0.433896514270889 44.70263314911011,-0.429123120559767 44.702118849261666,-0.419729840215542 44.70606546020903,-0.412717900396036 44.707395735003196)))"
commune_33474,"MULTIPOLYGON(((-0.457206395091601 44.66867301695476,-0.441704953800087 44.654694321902234,-0.446774730515033 44.64464198655593,-0.449339432658352 44.641670264777,-0.449974368753415 44.63907412641008,-0.458240922240982 44.63018476707588,-0.477618711787492 44.62645421452047,-0.481331613940555 44.62631927783362,-0.485122992909078 44.62763708170654,-0.488555309666785 44.626963760333474,-0.483862793664683 44.64491207189642,-0.485609631518164 44.647072019626165,-0.485454715946879 44.64775096253833,-0.48841003741999 44.64885446432693,-0.487949935992775 44.64972146993065,-0.489823414144021 44.65214771427158,-0.491387403395993 44.65314276595368,-0.4929551561753 44.65297609240678,-0.493307543669569 44.653731839129115,-0.494963458622273 44.6540498759623,-0.500593412946072 44.65749079751667,-0.499141975632402 44.65756017467235,-0.498497419793751 44.659968640600745,-0.503553100215116 44.662081278322276,-0.497981940166067 44.66563521610672,-0.495734380422393 44.6646203981362,-0.494848791832298 44.6651224014486,-0.493708572972395 44.666730954204475,-0.493464347397354 44.67380646078143,-0.485065428512892 44.68290009781502,-0.491166113903853 44.68617538083213,-0.481067606701546 44.688578925680666,-0.478747398435219 44.68690907721916,-0.477851582306452 44.685208827830024,-0.475971993664153 44.68705039507753,-0.474449937258062 44.68699097576062,-0.475158233974249 44.68594140889336,-0.47724096109631 44.68524154246095,-0.478189124562536 44.6825758506012,-0.479808801873912 44.68207072324125,-0.479545656154329 44.67928451843225,-0.470963793278345 44.67591262424138,-0.466600305476334 44.67306218127402,-0.457206395091601 44.66867301695476)))"
