id,geom
building_689492,POINT(8.974921084470596 41.71270471076905)
building_696284,POINT(8.750212002552853 42.12374499959281)
building_701201,POINT(8.769250729389604 41.94929268488624)
building_701263,POINT(8.90699344692828 42.17812585375448)
building_701304,POINT(8.902127489106517 41.67564012198066)
building_767424,POINT(8.841968002534559 42.23845999960872)
building_770523,POINT(8.904613633346647 41.6747895195314)
building_770555,POINT(9.106200130228801 41.90936917872003)
building_774037,POINT(9.376662002379263 41.8477689995393)
building_775260,POINT(8.78727750253396 41.92994659956206)
building_775499,POINT(8.765530299231536 42.01411065966585)
building_776607,POINT(8.881041042501643 41.75915929453341)
building_778311,POINT(8.904812457198172 41.67466680591968)
building_785869,POINT(9.098397381015335 41.71432105666554)
building_788567,POINT(9.31896400238651 41.686099999514646)
building_857873,POINT(8.851065102503261 41.63228299951355)
building_858110,POINT(8.895394102508417 41.97880429956781)
building_860563,POINT(8.964683002494471 42.06107999957939)
building_862035,POINT(8.705926002556774 41.96702199956928)
building_862267,POINT(8.751897570973695 42.12836259433035)
building_864790,POINT(8.897771647082108 41.67410912484636)
building_867474,POINT(8.898876292509435 41.674249392118604)
building_868821,POINT(8.898549715135278 41.6748491333074)
building_871561,POINT(8.913632862495751 41.81094118954111)
building_871844,POINT(9.203978775532478 41.65364704359725)
building_874085,POINT(9.059827203306485 41.69364084206468)
building_874398,POINT(8.898974002493032 41.675046999519644)
building_878649,POINT(8.83950300253526 42.239791999608954)
building_879715,POINT(8.613018077591304 42.181852449604236)
building_881196,POINT(8.904298527370152 41.676018752517614)
building_881395,POINT(9.074320002446516 41.639183999511005)
building_881397,POINT(8.824336002529073 42.02755819957664)
building_883680,POINT(9.114865302458103 42.10914469958419)
building_943443,POINT(8.98261263437333 41.79510906827292)
building_945577,POINT(8.718853515053391 41.96631371206897)
building_945682,POINT(8.908823019767718 42.17671862275381)
building_945810,POINT(8.904774487167478 41.674831945025936)
building_945838,POINT(8.713468527570932 42.30143204962057)
building_949501,POINT(8.924882002507765 42.125442999589986)
building_952098,POINT(8.904989640901407 41.67469735013027)
building_952120,POINT(8.67071300256668 41.983193999572386)
building_955845,POINT(8.905166414840998 41.674587622665925)
building_957140,POINT(8.905279957000674 41.674516104381254)
building_958247,POINT(8.909973401856865 41.81183922297538)
building_965952,POINT(8.905919820812816 41.675021021262694)
building_1026195,POINT(8.906037502491289 41.676549099519804)
building_1027525,POINT(9.03693735245988 41.72039314952466)
building_1035514,POINT(8.909999002494322 41.76133399953328)
building_1039202,POINT(9.037049782459832 41.71983443952456)
building_1040567,POINT(8.906764446000299 41.67633372998935)
building_1044274,POINT(8.906904502491061 41.67635029951974)
building_1045495,POINT(8.907062150997856 41.67636865681363)
building_1047751,POINT(9.10773900244328 41.75190599952854)
