id,geom
building_1434410,POINT(6.134517903403524 44.643027999994764)
building_1435370,POINT(6.602710003263542 44.54987099997042)
building_1437082,POINT(6.479082017575336 44.87633158853063)
building_1437450,POINT(6.07019610342417 44.67709560000058)
building_1439290,POINT(6.360584603333272 44.55643939997809)
building_1445142,POINT(6.293153703359908 44.68171079999447)
building_1445388,POINT(6.716637003252303 44.92936600000967)
building_1447287,POINT(6.30809590334824 44.55409719997936)
building_1447774,POINT(6.065581686761647 44.72487225000618)
building_1448859,POINT(6.037142003435107 44.69975580000417)
building_1449960,POINT(6.495925703293396 44.53795379997205)
building_1506009,POINT(6.036683403435275 44.70037080000425)
building_1508241,POINT(6.187735070045128 44.47695944164054)
building_1514613,POINT(6.133180303403663 44.63882389999432)
building_1516830,POINT(6.636672003272254 44.87686600000626)
building_1518506,POINT(6.189400403383429 44.57072869998474)
building_1518624,POINT(5.936654303453628 44.51850797498623)
building_1519735,POINT(5.936523003453658 44.51838999998621)
building_1519847,POINT(5.936312003453712 44.518288999986225)
building_1520305,POINT(6.165853353385081 44.467926699873246)
building_1521108,POINT(6.849523103202247 44.711058099981834)
building_1521510,POINT(6.165723003384334 44.46873599997353)
building_1521518,POINT(6.056327103415564 44.46192529997596)
building_1522148,POINT(6.848855403202565 44.71332729998212)
building_1522969,POINT(6.233450003369981 44.558067999981986)
building_1523823,POINT(5.679913236866397 44.593187316669514)
building_1530912,POINT(6.109568403402888 44.508603599979885)
building_1531294,POINT(6.060666703421717 44.588131699990626)
building_1531853,POINT(6.164957003384478 44.46738099997341)
building_1560232,POINT(5.937409042303552 44.534566654797715)
building_1562024,POINT(6.168133203383582 44.46773519997337)
building_1565260,POINT(6.179016003380436 44.46761099997303)
building_1614394,POINT(6.774156503221525 44.67224209997956)
building_1617716,POINT(6.247725330142105 44.55251080357866)
building_1618264,POINT(6.772191403222163 44.673607999979765)
building_1620169,POINT(6.056876478180429 44.4624460427818)
building_1622009,POINT(6.05641830341554 44.46193499997597)
building_1622474,POINT(6.056459379472222 44.46187863483869)
building_1624582,POINT(6.178984003389635 44.62561199999141)
building_1624911,POINT(6.591499003285333 44.8790360000078)
building_1632724,POINT(6.770499403222655 44.67379149997986)
building_1633262,POINT(6.633342803410587 44.87488633509813)
building_1633623,POINT(6.595950423287927 44.94755042001514)
building_1634457,POINT(5.727248403513109 44.492002299989466)
building_1634636,POINT(6.633198703273155 44.87517980000615)
building_1634644,POINT(6.187578266879124 44.57649785134053)
building_1634911,POINT(6.770918903222528 44.67365359997981)
building_1635465,POINT(6.632861003273243 44.875035400006155)
building_1636332,POINT(6.59579588328798 44.94769756001512)
building_1636759,POINT(6.595828228287974 44.94774965001516)
building_1638178,POINT(5.725332803513863 44.49522949998993)
building_1638530,POINT(6.715142079541722 44.92940091812413)
building_1638655,POINT(5.72735670351327 44.49521689998982)
building_1716778,POINT(6.598758178283225 44.87859405000754)
building_1720991,POINT(6.596931003283734 44.87831100000758)
building_1721416,POINT(6.59636700328389 44.87828700000758)
building_1722682,POINT(6.17016400338925 44.575154999985884)
building_1722929,POINT(6.548766203276925 44.514072099967755)
building_1724225,POINT(6.16382427979755 44.577242646261105)
building_1729212,POINT(6.630346850750308 44.87776498550402)
building_1731525,POINT(6.550451803281832 44.60925459997872)
building_1731663,POINT(6.5498730972101 44.5142962027303)
building_1733101,POINT(6.622017003265341 44.67967299998471)
building_1733192,POINT(6.550850803281708 44.60903189997869)
building_1733278,POINT(6.635946003272657 44.88027800000664)
building_1785019,POINT(6.840257028206072 44.7325775749845)
building_1785793,POINT(6.446538003327567 44.88867600001309)
building_1787728,POINT(5.876850620123965 44.28753378329372)
building_1788607,POINT(5.890456003453026 44.28200299995927)
building_1789788,POINT(6.482346503316458 44.874729100010505)
building_1790567,POINT(6.16683200339026 44.57596899998604)
building_1790750,POINT(6.16790470338993 44.57560589998599)
building_1792811,POINT(6.328300103370752 45.04572710003361)
building_1794648,POINT(6.598463131854774 44.87923768572191)
building_1796031,POINT(6.535853103298114 44.8226930000032)
building_1797721,POINT(6.479572803317361 44.8766234000108)
building_1798580,POINT(6.630100695998284 44.880141530247585)
building_1800166,POINT(6.635378203272925 44.88219610000688)
building_1801035,POINT(6.631289603273936 44.879371200006695)
building_1801050,POINT(6.597778003283557 44.87950600000766)
building_1801763,POINT(6.631391303273926 44.8797303000067)
building_1802902,POINT(6.631533310844176 44.87957198572023)
building_1802943,POINT(6.072180103423444 44.67455630000024)
building_1803951,POINT(6.63164900327382 44.879103200006654)
building_1806070,POINT(6.480420103317081 44.8759912000107)
building_1806968,POINT(6.839758803206185 44.73201389998443)
building_1807071,POINT(6.631737003273778 44.878785000006616)
building_1807118,POINT(6.070891703423923 44.67633000000045)
building_1807533,POINT(6.06844100342458 44.675373700000456)
building_1865371,POINT(6.270065394023801 45.04236597883208)
building_1921378,POINT(6.58754260328524 44.85733400000554)
building_1923073,POINT(6.586438003285627 44.858593000005676)
building_1923378,POINT(6.587970403285182 44.858488400005626)
building_1981545,POINT(5.691692920179387 44.312785716635666)
building_1983776,POINT(5.911672203450321 44.34026839996571)
building_1996140,POINT(6.062579403432545 44.78201920001273)
building_1996179,POINT(5.565379203557727 44.44543479998894)
building_1999682,POINT(6.061174603414158 44.461830499975804)
building_562421,POINT(6.025970179032928 44.44174569265739)
building_566264,POINT(6.604454003269157 44.658250999982776)
building_568975,POINT(5.759359861291052 44.480293823931916)
building_585149,POINT(6.029138053655808 44.44132432495952)
building_596621,POINT(6.603973003269292 44.658262999982796)
building_677093,POINT(6.069302128427702 44.73285455000695)
building_677420,POINT(6.555667459006269 44.628284755902925)
building_679534,POINT(6.385222703324237 44.5222794999734)
building_682568,POINT(6.05589059856041 44.46222341383127)
building_686704,POINT(6.579452273002981 44.55152502102774)
building_687221,POINT(6.067740635308557 44.48809651772943)
building_690486,POINT(5.8648439034741 44.51132169998753)
building_694553,POINT(6.60858100326808 44.66014699998289)
building_695537,POINT(6.608262003268181 44.66026899998291)
building_697655,POINT(5.748735003496201 44.31484099996755)
building_702219,POINT(6.850498003201908 44.709916999981665)
building_765486,POINT(6.176450003380919 44.46321099997259)
building_766201,POINT(6.116505804294128 44.6693199635741)
building_770733,POINT(6.176978109263169 44.46409359173737)
building_771608,POINT(5.685067003520854 44.41568599998166)
building_779803,POINT(6.055962516496251 44.461582829217576)
building_784346,POINT(5.894053603452616 44.29274769996047)
building_788605,POINT(6.71319788035147 44.79998004375249)
building_790319,POINT(6.171306003389841 44.590954999987645)
building_793711,POINT(6.631215296187806 44.87577885264899)
building_863360,POINT(6.056151542725361 44.46101018378206)
building_864811,POINT(6.308149131920339 44.56603622855216)
building_870460,POINT(5.715446003512558 44.42543799998191)
building_870706,POINT(6.849629703202254 44.71170899998194)
building_875188,POINT(5.681962203521699 44.41464129998167)
building_875750,POINT(6.056271577298065 44.46132900062283)
building_881589,POINT(6.627283329382223 44.883798871336346)
building_968068,POINT(6.627259003264098 44.684176999985056)
building_970916,POINT(5.718120036411986 44.428309976804535)
building_974463,POINT(5.718134691670529 44.42823860785829)
building_974491,POINT(6.04423500342142 44.50198099998105)
building_976812,POINT(5.718159292832585 44.428114091715095)
building_976823,POINT(6.055186762824195 44.46017629692714)
building_981020,POINT(6.043853203421522 44.50185449998106)
building_982783,POINT(5.837620803466153 44.24489589995632)
building_982913,POINT(5.718246352155063 44.427700757506294)
building_985801,POINT(6.043753722424655 44.50145056877698)
building_986556,POINT(6.508082003320795 45.081013000032)
building_988360,POINT(5.727086103513155 44.49190819998945)
building_988429,POINT(6.110535349780052 44.683128299975245)
building_988819,POINT(5.718035186811268 44.42800862725162)
building_988844,POINT(6.258096503370926 44.69724689999728)
building_989604,POINT(6.068510903424687 44.67756900000066)
building_990373,POINT(6.573436903283904 44.762153853328705)
building_990877,POINT(5.723921469380137 44.449322964294)
building_991256,POINT(5.717811803512038 44.42827119998218)
building_991560,POINT(5.8854920034661 44.47785899998296)
building_992092,POINT(6.069499603424369 44.677032800000575)
building_993259,POINT(6.069712866386954 44.67771289010317)
building_993663,POINT(5.717882551688156 44.42852603190136)
building_994829,POINT(6.245402003363318 44.502535999975166)
building_995047,POINT(6.63272154327371 44.88258336000698)
building_1087145,POINT(6.320329760687647 44.54999870440908)
building_1089130,POINT(5.729731003508221 44.42268699998112)
building_1089159,POINT(6.029640003438835 44.726046100007416)
building_1090675,POINT(6.333740903344418 44.61592169998573)
building_1095163,POINT(5.783659386829124 44.478068049986106)
building_1095948,POINT(6.023745546821383 44.436843528763305)
building_1096815,POINT(6.043862003421476 44.501092999980955)
building_1101859,POINT(6.043454325208335 44.50058139913953)
building_1102074,POINT(6.074829703422576 44.67281779999994)
building_1104323,POINT(5.647313103524655 44.29576789996828)
building_1106711,POINT(6.284533803362661 44.68632929999525)
building_1161093,POINT(5.743416162539725 44.51490389720025)
building_1163229,POINT(6.168587042914912 44.46774363082195)
building_1163719,POINT(6.045891906731814 44.500734256464504)
building_1163813,POINT(6.623362003265119 44.682549999985)
building_1164699,POINT(6.838841803206407 44.73138789998442)
building_1166455,POINT(6.168555003383454 44.467641999973324)
building_1168891,POINT(5.74655200350893 44.51644599999176)
building_1170663,POINT(6.168419271994996 44.46746646366492)
building_1173891,POINT(6.044164503421324 44.50001739998082)
building_1237861,POINT(5.943324003449725 44.4853489999821)
building_1238157,POINT(6.171132423382742 44.46817919997333)
building_1240590,POINT(6.043515303421523 44.50012429998087)
building_1243835,POINT(6.058846653414725 44.460006174975675)
building_1251707,POINT(5.821455720143455 44.34437978330226)
building_1254053,POINT(5.636017003543491 44.55263899999943)
building_1255049,POINT(6.718701003251907 44.93279600001001)
building_1256344,POINT(5.636137003543467 44.552832999999474)
building_1261051,POINT(5.635822010161894 44.553050112124986)
building_1261397,POINT(5.716775116362214 44.42735386909784)
building_1262339,POINT(6.626527003264312 44.68426799998512)
building_1262933,POINT(5.635669169901321 44.553068173245734)
building_1322017,POINT(6.024667675587329 44.77202019595783)
building_1326100,POINT(6.111713302803078 44.68306487872429)
building_1328212,POINT(6.192678251209402 44.58503288259504)
building_1336836,POINT(5.945538158140409 44.537515986294395)
building_1339385,POINT(6.144974703411159 44.82573850001513)
building_1344361,POINT(6.145457303411026 44.82581400001511)
building_1398024,POINT(6.362550903332698 44.55623419997801)
building_1398907,POINT(6.302256003350148 44.55805699997999)
building_1401459,POINT(6.234003003364229 44.46159399997067)
building_1405259,POINT(6.021272403428219 44.50437679998201)
building_1406651,POINT(6.154169403390737 44.52132299998008)
building_1411477,POINT(6.49541880329359 44.53888419997216)
building_1412846,POINT(6.142100180175566 44.63954391422451)
building_1413714,POINT(6.139031058968442 44.825743888904164)
building_1416417,POINT(6.167134720050557 44.46813171664008)
building_1417338,POINT(5.740668402144538 44.57569877525602)
building_1421704,POINT(6.496233603293333 44.538464099972096)
building_1423989,POINT(6.289632503360986 44.6828005999947)
building_1479118,POINT(6.177012198301052 44.627263900574164)
building_1481393,POINT(6.170635687327215 44.468008207418855)
building_1482986,POINT(6.0557514684453 44.46043792760584)
building_1482998,POINT(6.189586003377837 44.47539899997362)
building_1487621,POINT(6.716508008734773 44.932008592709515)
building_1491159,POINT(5.936551224282025 44.51903392266551)
building_1496358,POINT(5.936267133686181 44.51660131393949)
building_1501593,POINT(6.715877003252587 44.930538000009825)
building_1503821,POINT(6.18882524337817 44.47736541997386)
building_1588899,POINT(5.94329127618062 44.54639849998929)
building_1589835,POINT(5.742726003512963 44.56495099999757)
building_1595589,POINT(5.514537203568502 44.37716289998227)
building_1598091,POINT(6.610388003280453 44.8886040000083)
building_1600692,POINT(6.055587891719219 44.46033115078566)
building_1604544,POINT(5.738846787690438 44.56682176108623)
building_1607663,POINT(6.714441003252983 44.930325000009816)
building_1610536,POINT(6.05711520341537 44.462503599976)
building_1611512,POINT(6.05528747928537 44.46068894410536)
building_1612019,POINT(6.714521426098269 44.93156231963616)
building_1612474,POINT(6.055369503415802 44.46121849997592)
building_1666124,POINT(6.595034478288134 44.946585475015056)
building_1666651,POINT(6.52992595715931 45.057501853875)
